ORDER_ID,ORDER_DATE,ORDER_PRIORITY,ORDER_QUANTITY,SALES,DISCOUNT,SHIP_MODE,PROFIT,UNIT_PRICE,SHIPPING_COST,CUSTOMER_NAME,STATE,CUSTOMER_SEGMENT,PRODUCT_CATEGORY,PRODUCT_SUBCATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,PRODUCT_BASE_MARGIN,SHIP_DATE,COST,PACKAGE_SIZE,PACKAGE_TYPE
50145,2/26/11,High,18,325.58,6.0,Regular Air,152.28,18.84,3.62,Michael Grace,WA,Corporate,Furniture,Office Furnishings,Flat Face Poster Frame,Wrap Bag,43.0,2/27/11,339.12,Wrap,Bag
50145,2/26/11,High,9,458.8,0.0,Regular Air,305.87,46.94,6.77,Michael Grace,WA,Corporate,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,44.0,2/26/11,422.46,Small,Box
50532,8/14/12,Medium,10,267.06,2.0,Regular Air,76.47,24.95,2.99,Richard Bierner,WA,Small Business,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,39.0,8/16/12,249.5,Small,Box
50532,8/14/12,Medium,22,82.98,9.0,Regular Air,13.82,4.0,1.3,Richard Bierner,WA,Small Business,Office Supplies,Paper,EcoTonesÂ Memo Sheets,Wrap Bag,37.0,8/15/12,88.0,Wrap,Bag
51266,3/25/09,Not Specified,11,1610.29,4.0,Regular Air,221.38,150.98,13.99,Michael Grace,WA,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,38.0,3/27/09,1660.78,Medium,Box
51266,3/25/09,Not Specified,30,617.51,1.0,Regular Air,98.1,18.97,9.03,Michael Grace,WA,Corporate,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,37.0,3/25/09,569.0999999999999,Small,Box
51266,3/25/09,Not Specified,23,278.83,3.0,Regular Air,35.16,12.28,4.86,Michael Grace,WA,Corporate,Office Supplies,Paper,Xerox 1933,Small Box,38.0,3/26/09,282.44,Small,Box
51266,3/25/09,Not Specified,46,1605.22,5.0,Express Air,230.03,34.99,7.73,Michael Grace,WA,Corporate,Office Supplies,Pens & Art Supplies,Hunt BostonÂ Vacuum Mount KS Pencil Sharpener,Small Box,59.0,3/27/09,1609.5400000000002,Small,Box
51426,12/1/10,Medium,41,357.01,1.0,Regular Air,64.5,8.33,1.99,Saphhira Shifley,WA,Consumer,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,52.0,12/2/10,341.53000000000003,Small,Pack
55045,11/22/09,High,20,632.05,9.0,Regular Air,-626.61,32.48,35.0,Luke Schmidt,WA,Home Office,Office Supplies,Storage & Organization,Fellowes Neat IdeasÂ Storage Cubes,Large Box,81.0,11/22/09,649.5999999999999,Large,Box
55234,7/28/10,Low,12,600.86,9.0,Regular Air,-82.67,53.98,5.5,Tiffany House,WA,Corporate,Technology,Computer Peripherals,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Small Box,62.0,8/1/10,647.76,Small,Box
55234,7/28/10,Low,5,17.06,3.0,Regular Air,-7.54,2.98,2.03,Tiffany House,WA,Corporate,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,56.99999999999999,7/30/10,14.9,Wrap,Bag
55683,7/15/12,High,23,1198.1,2.0,Regular Air,187.19,51.75,19.99,Meg Tillman,WA,Small Business,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,55.00000000000001,7/16/12,1190.25,Small,Box
55906,11/26/09,Critical,49,276.3,2.0,Regular Air,14.84,5.58,2.99,Saphhira Shifley,WA,Consumer,Office Supplies,Binders and Binder Accessories,Avery Heavy-Duty EZD È Binder With Locking Rings,Small Box,37.0,11/28/09,273.42,Small,Box
55906,11/26/09,Critical,15,120.52,6.0,Regular Air,43.92,7.98,1.25,Saphhira Shifley,WA,Consumer,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Wrap Bag,35.0,11/27/09,119.7,Wrap,Bag
55906,11/26/09,Critical,42,2269.01,2.0,Regular Air,-19.37,54.1,19.99,Saphhira Shifley,WA,Consumer,Office Supplies,Storage & Organization,Desktop 3-Pocket Hot FileÂ,Small Box,59.0,11/27/09,2272.2000000000003,Small,Box
56032,12/19/11,Not Specified,31,2893.31,10.0,Regular Air,937.64,96.45,13.99,Harold Dahlen,WA,Corporate,Technology,Office Machines,Soundgear TeleForum DX Desktop Conference Phone,Medium Box,38.0,12/19/11,2989.9500000000003,Medium,Box
56032,12/19/11,Not Specified,25,3923.27,3.0,Delivery Truck,-85.86,159.31,60.0,Harold Dahlen,WA,Corporate,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,55.00000000000001,12/21/11,3982.75,Jumbo,Drum
56103,12/26/10,High,24,2332.5955,7.000000000000001,Regular Air,366.86,115.99,5.92,Saphhira Shifley,WA,Corporate,Technology,Telephones and Communication,8890,Small Box,57.99999999999999,12/28/10,2783.7599999999998,Small,Box
130,5/7/12,High,3,461.89,5.0,Express Air,-309.82,150.98,13.99,Roy Collins,WA,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,38.0,5/9/12,452.93999999999994,Medium,Box
130,5/7/12,High,29,575.11,2.0,Regular Air,71.75,18.97,9.03,Roy Collins,WA,Corporate,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,37.0,5/8/12,550.13,Small,Box
130,5/7/12,High,23,236.46,5.0,Regular Air,-134.31,9.71,9.45,Roy Collins,WA,Corporate,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,Small Box,60.0,5/10/12,223.33,Small,Box
805,7/4/11,Not Specified,39,197.56,2.0,Regular Air,-119.86,4.97,5.71,Toby Swindell,WA,Small Business,Furniture,Office Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Medium Box,54.0,7/6/11,193.82999999999998,Medium,Box
2240,3/5/12,Not Specified,17,186.02,1.0,Regular Air,16.48,10.64,5.16,Sarah Brown,WA,Consumer,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,56.99999999999999,3/6/12,180.88,Small,Box
2240,3/5/12,Not Specified,5,142.44,6.0,Regular Air,-22.12,28.15,6.17,Sarah Brown,WA,Consumer,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,55.00000000000001,3/6/12,140.75,Small,Pack
2241,5/10/10,Critical,38,967.78,4.0,Regular Air,369.33,24.95,2.99,Sarah Brown,WA,Consumer,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,39.0,5/12/10,948.1,Small,Box
4674,4/18/09,Critical,23,3041.33,2.0,Delivery Truck,-260.41,130.98,30.0,Christina Anderson,WA,Corporate,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,78.0,4/19/09,3012.54,Jumbo,Drum
4737,3/10/10,Not Specified,49,314.21,0.0,Regular Air,49.77,5.88,3.04,Roy Collins,WA,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Wrap Bag,36.0,3/11/10,288.12,Wrap,Bag
5221,6/8/11,Not Specified,48,1347.63,7.000000000000001,Regular Air,562.89,28.48,1.99,Robert Dilbeck,WA,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,40.0,6/10/11,1367.04,Small,Pack
5568,6/6/11,Medium,8,120.22,7.000000000000001,Regular Air,52.69,14.34,5.0,Randy Ferguson,WA,Home Office,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,49.0,6/7/11,114.72,Small,Pack
6020,9/21/09,Medium,23,66.09,9.0,Regular Air,13.71,2.88,0.99,Arianne Irving,WA,Corporate,Office Supplies,Labels,Avery 514,Small Box,36.0,9/23/09,66.24,Small,Box
6112,8/23/09,Medium,10,1597.37,2.0,Delivery Truck,-533.69,146.05,80.2,Arianne Irving,WA,Corporate,Furniture,Tables,BPI Conference Tables,Jumbo Box,71.0,8/23/09,1460.5,Jumbo,Box
6112,8/23/09,Medium,31,1753.958,6.0,Regular Air,382.39,65.99,5.92,Arianne Irving,WA,Corporate,Technology,Telephones and Communication,252,Small Box,55.00000000000001,8/24/09,2045.6899999999998,Small,Box
6272,2/27/10,High,33,497.4,5.0,Regular Air,37.9,14.98,8.99,Randy Ferguson,WA,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,39.0,3/1/10,494.34000000000003,Small,Pack
6272,2/27/10,High,48,4965.384,0.0,Delivery Truck,-175.46,124.49,51.94,Randy Ferguson,WA,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,63.0,3/1/10,5975.5199999999995,Jumbo,Box
6272,2/27/10,High,8,358.4195,9.0,Express Air,-275.06,55.99,2.5,Randy Ferguson,WA,Corporate,Technology,Telephones and Communication,Accessory28,Small Pack,83.0,3/1/10,447.92,Small,Pack
6272,2/27/10,High,31,3232.68,3.0,Regular Air,875.45,105.98,13.99,Randy Ferguson,WA,Corporate,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,65.0,3/1/10,3285.38,Medium,Box
6501,1/13/12,High,35,236.99,6.0,Regular Air,-95.79,6.48,6.74,Arianne Irving,WA,Corporate,Office Supplies,Paper,Xerox 215,Small Box,37.0,1/15/12,226.8,Small,Box
6501,1/13/12,High,46,4617.336,9.0,Regular Air,978.35,125.99,7.69,Arianne Irving,WA,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,57.99999999999999,1/15/12,5795.54,Small,Box
6529,11/26/12,Medium,35,89.71,4.0,Regular Air,20.71,2.62,0.8,Cynthia Arntzen,WA,Small Business,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,39.0,11/28/12,91.7,Wrap,Bag
7171,2/13/11,Medium,28,1703.8505,0.0,Regular Air,316.06,65.99,8.99,Andy Gerbode,WA,Consumer,Technology,Telephones and Communication,8260,Small Box,57.99999999999999,2/15/11,1847.7199999999998,Small,Box
7171,2/13/11,Medium,17,303.1865,2.0,Regular Air,92.59,20.99,0.99,Andy Gerbode,WA,Consumer,Technology,Telephones and Communication,Accessory21,Wrap Bag,37.0,2/15/11,356.83,Wrap,Bag
7815,1/22/09,Critical,6,187.37,9.0,Regular Air,-125.96,32.98,5.5,Amy Hunt,WA,Home Office,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,75.0,1/23/09,197.88,Small,Box
9921,5/14/11,Low,23,356.09,5.0,Regular Air,155.82,15.67,1.39,Amy Hunt,WA,Home Office,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,38.0,5/14/11,360.41,Small,Box
10053,1/10/12,High,31,162.58,0.0,Regular Air,-109.86,4.89,4.93,Craig Molinari,WA,Small Business,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,66.0,1/13/12,151.59,Small,Pack
10053,1/10/12,High,44,6815.23,0.0,Delivery Truck,-196.07,150.98,39.25,Craig Molinari,WA,Small Business,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,75.0,1/12/12,6643.12,Jumbo,Box
10309,11/21/09,Low,23,496.15,3.0,Regular Air,213.38,20.98,1.49,Trudy Brown,WA,Small Business,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,35.0,11/21/09,482.54,Small,Box
10978,4/1/09,Critical,9,566.53,6.0,Delivery Truck,-209.6,60.98,30.0,Toby Swindell,WA,Small Business,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Jumbo Drum,70.0,4/2/09,548.8199999999999,Jumbo,Drum
10979,10/4/11,Medium,15,486.43,0.0,Regular Air,285.35,30.93,3.92,Amy Hunt,WA,Small Business,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,44.0,10/6/11,463.95,Small,Pack
10979,10/4/11,Medium,7,144.95,8.0,Express Air,10.82,19.98,5.86,Amy Hunt,WA,Small Business,Office Supplies,Paper,Xerox 191,Small Box,38.0,10/6/11,139.86,Small,Box
11108,8/16/12,Not Specified,20,131.71,10.0,Regular Air,-44.0,6.48,5.74,Cynthia Arntzen,WA,Small Business,Office Supplies,Paper,Xerox 1994,Small Box,37.0,8/18/12,129.60000000000002,Small,Box
12067,2/4/10,Critical,45,271.06,0.0,Regular Air,-76.6,5.74,5.01,Toby Swindell,WA,Small Business,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,39.0,2/4/10,258.3,Small,Box
12067,2/4/10,Critical,6,58.84,5.0,Regular Air,4.29,9.48,3.72,Toby Swindell,WA,Small Business,Furniture,Office Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Small Pack,40.0,2/5/10,56.88,Small,Pack
12067,2/4/10,Critical,12,1211.72,4.0,Regular Air,587.84,99.23,8.99,Toby Swindell,WA,Small Business,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,35.0,2/5/10,1190.76,Small,Pack
12067,2/4/10,Critical,9,75.26,1.0,Regular Air,-17.24,7.64,5.83,Toby Swindell,WA,Small Business,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,36.0,2/5/10,68.75999999999999,Wrap,Bag
12067,2/4/10,Critical,7,407.116,8.0,Regular Air,-289.81,65.99,19.99,Toby Swindell,WA,Small Business,Technology,Telephones and Communication,iDEN i95,Small Box,59.0,2/5/10,461.92999999999995,Small,Box
12804,5/25/12,Medium,21,69.06,0.0,Regular Air,28.47,3.08,0.5,Philip Fox,WA,Home Office,Office Supplies,Labels,Avery 497,Small Box,37.0,5/28/12,64.68,Small,Box
12804,5/25/12,Medium,50,84.01,8.0,Regular Air,-4.17,1.81,0.75,Philip Fox,WA,Home Office,Office Supplies,Rubber Bands,Assorted Color Push Pins,Wrap Bag,52.0,5/27/12,90.5,Wrap,Bag
12804,5/25/12,Medium,34,592.92,2.0,Express Air,-44.92,16.06,8.34,Philip Fox,WA,Home Office,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Small Box,59.0,5/27/12,546.04,Small,Box
13575,8/29/12,Critical,15,106.1,9.0,Express Air,-65.67,6.48,8.19,Cynthia Arntzen,WA,Small Business,Office Supplies,Paper,Xerox 217,Small Box,37.0,9/1/12,97.2,Small,Box
13635,5/1/09,Critical,28,149.0,6.0,Regular Air,-119.48,4.98,7.44,Randy Ferguson,WA,Home Office,Office Supplies,Paper,Xerox 1922,Small Box,36.0,5/2/09,139.44,Small,Box
13635,5/1/09,Critical,49,334.29,1.0,Regular Air,-157.28,6.48,7.37,Randy Ferguson,WA,Home Office,Office Supplies,Paper,Xerox 210,Small Box,37.0,5/3/09,317.52000000000004,Small,Box
14245,2/11/10,Critical,17,454.09,10.0,Regular Air,29.7,28.15,6.17,Brian Dahlen,WA,Small Business,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,55.00000000000001,2/12/10,478.54999999999995,Small,Pack
15904,10/27/09,Not Specified,39,124.01,8.0,Regular Air,-109.02,3.28,3.97,Trudy Brown,WA,Small Business,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,56.00000000000001,10/28/09,127.91999999999999,Wrap,Bag
15904,10/27/09,Not Specified,49,1836.84,9.0,Express Air,129.95,40.97,8.99,Trudy Brown,WA,Small Business,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,59.0,10/29/09,2007.53,Small,Pack
16422,10/9/11,Critical,40,272.01,1.0,Regular Air,-42.45,6.48,5.14,Beth Fritzler,WA,Small Business,Office Supplies,Paper,Xerox 23,Small Box,37.0,10/10/11,259.20000000000005,Small,Box
16422,10/9/11,Critical,16,171.5,2.0,Regular Air,-20.41,10.23,4.68,Beth Fritzler,WA,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",AcmeÂ Box Cutter Scissors,Small Pack,59.0,10/11/11,163.68,Small,Pack
17345,8/2/11,Critical,23,195.61,0.0,Regular Air,-17.02,7.64,5.83,Cynthia Arntzen,WA,Small Business,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,36.0,8/4/11,175.72,Wrap,Bag
18208,4/1/12,Not Specified,34,197.45,6.0,Regular Air,65.44,5.68,1.39,Roy Collins,WA,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,38.0,4/3/12,193.12,Small,Box
18208,4/1/12,Not Specified,36,82.98,8.0,Regular Air,-137.87,2.28,5.2,Roy Collins,WA,Corporate,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTankÈ Erasable Pocket Highlighter, Chisel Tip, Yellow",Wrap Bag,41.0,4/3/12,82.08,Wrap,Bag
18500,2/11/12,Medium,44,2507.79,8.0,Delivery Truck,-779.81,58.14,36.61,Toby Swindell,WA,Small Business,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,61.0,2/12/12,2558.16,Jumbo,Box
18500,2/11/12,Medium,30,1052.68,2.0,Regular Air,-19.27,32.98,5.5,Toby Swindell,WA,Small Business,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,75.0,2/12/12,989.3999999999999,Small,Box
18500,2/11/12,Medium,30,2536.31,1.0,Regular Air,-643.46,80.98,35.0,Toby Swindell,WA,Small Business,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,81.0,2/13/12,2429.4,Large,Box
18597,9/26/10,Medium,37,101.2,10.0,Regular Air,38.58,2.88,0.5,Andy Gerbode,WA,Consumer,Office Supplies,Labels,Avery 504,Small Box,36.0,9/27/10,106.56,Small,Box
18822,12/21/10,Low,34,1950.036,3.0,Regular Air,361.89,65.99,8.99,Cynthia Arntzen,WA,Small Business,Technology,Telephones and Communication,Talkabout T8367,Small Box,56.00000000000001,12/30/10,2243.66,Small,Box
19232,7/12/09,Low,43,265.38,4.0,Regular Air,-107.59,6.24,5.22,Cynthia Arntzen,WA,Small Business,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,60.0,7/17/09,268.32,Small,Box
19232,7/12/09,Low,5,33.41,9.0,Regular Air,-3.48,6.68,1.5,Cynthia Arntzen,WA,Small Business,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,Wrap Bag,48.0,7/14/09,33.4,Wrap,Bag
19232,7/12/09,Low,28,7157.16,9.0,Delivery Truck,1150.33,260.98,41.91,Cynthia Arntzen,WA,Small Business,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Jumbo Box,59.0,7/19/09,7307.4400000000005,Jumbo,Box
19363,7/5/11,High,44,286.06,10.0,Regular Air,-85.09,6.68,5.66,Randy Ferguson,WA,Home Office,Office Supplies,Paper,Xerox 1923,Small Box,37.0,7/6/11,293.91999999999996,Small,Box
19363,7/5/11,High,41,248.1,4.0,Regular Air,49.67,5.98,0.96,Randy Ferguson,WA,Home Office,Office Supplies,Pens & Art Supplies,Newell 315,Wrap Bag,60.0,7/7/11,245.18,Wrap,Bag
19367,4/20/09,High,20,112.42,9.0,Regular Air,7.4,5.98,2.5,Amy Hunt,WA,Home Office,Office Supplies,Envelopes,Wausau Papers AstrobrightsÂ Colored Envelopes,Small Box,36.0,4/22/09,119.60000000000001,Small,Box
19911,10/6/11,High,43,1054.7,7.000000000000001,Regular Air,213.26,25.98,5.37,Brosina Hoffman,WA,Consumer,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,50.0,10/7/11,1117.14,Medium,Box
19911,10/6/11,High,38,5349.21,1.0,Delivery Truck,61.9,135.99,28.63,Brosina Hoffman,WA,Consumer,Furniture,Chairs & Chairmats,Global Deluxe High-Back Office Chair in Storm,Jumbo Drum,76.0,10/8/11,5167.620000000001,Jumbo,Drum
19911,10/6/11,High,39,4859.37,7.000000000000001,Regular Air,2472.32,150.98,13.99,Brosina Hoffman,WA,Consumer,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,38.0,10/6/11,5888.219999999999,Medium,Box
20517,9/15/10,Low,39,116.63,3.0,Regular Air,6.81,2.94,0.96,Trudy Brown,WA,Small Business,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,57.99999999999999,9/17/10,114.66,Wrap,Bag
21605,4/8/12,High,32,1932.97,8.0,Delivery Truck,-514.94,60.98,30.0,Brian Dahlen,WA,Small Business,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Jumbo Drum,70.0,4/10/12,1951.36,Jumbo,Drum
21605,4/8/12,High,46,476.49,10.0,Regular Air,-18.57,10.64,5.16,Brian Dahlen,WA,Small Business,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,56.99999999999999,4/10/12,489.44000000000005,Small,Box
21830,1/11/09,Low,19,6991.65,8.0,Delivery Truck,906.8,399.98,12.06,Andy Gerbode,WA,Consumer,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,Jumbo Box,56.00000000000001,1/18/09,7599.620000000001,Jumbo,Box
22147,1/16/09,Low,37,832.14,4.0,Regular Air,175.07,22.72,8.99,Christina Anderson,WA,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,44.0,1/20/09,840.64,Small,Pack
22182,9/5/12,Medium,4,55.97,9.0,Regular Air,-19.34,12.53,7.17,Cynthia Arntzen,WA,Small Business,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,38.0,9/6/12,50.12,Small,Box
22182,9/5/12,Medium,9,174.72,6.0,Regular Air,-63.48,19.98,4.0,Cynthia Arntzen,WA,Small Business,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,68.0,9/8/12,179.82,Small,Box
22182,9/5/12,Medium,48,2271.37,9.0,Express Air,528.11,49.34,10.25,Cynthia Arntzen,WA,Small Business,Furniture,Office Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box,56.99999999999999,9/7/12,2368.32,Large,Box
22243,1/15/09,Critical,9,24.76,9.0,Regular Air,-1.82,2.88,0.7,Amy Hunt,WA,Consumer,Office Supplies,Pens & Art Supplies,Newell 335,Wrap Bag,56.00000000000001,1/16/09,25.919999999999998,Wrap,Bag
23104,4/9/11,Medium,3,30.92,2.0,Express Air,28.64,6.98,2.83,Trudy Brown,WA,Small Business,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Small Pack,37.0,4/10/11,20.94,Small,Pack
23104,4/9/11,Medium,24,142.8,1.0,Regular Air,-25.0,5.81,3.37,Trudy Brown,WA,Small Business,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,54.0,4/12/11,139.44,Wrap,Bag
23363,5/29/12,Low,46,241.81,2.0,Regular Air,-94.83,4.91,4.97,Robert Dilbeck,WA,Corporate,Office Supplies,Binders and Binder Accessories,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Small Box,38.0,6/5/12,225.86,Small,Box
23559,7/18/10,Low,14,425.67,3.0,Express Air,166.57,28.53,1.49,Cynthia Arntzen,WA,Home Office,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,38.0,7/25/10,399.42,Small,Box
23559,7/18/10,Low,9,173.44,2.0,Regular Air,-34.63,17.98,8.51,Cynthia Arntzen,WA,Home Office,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,40.0,7/23/10,161.82,Medium,Box
24160,2/1/11,Medium,44,3644.596,6.0,Regular Air,1104.32,95.99,4.9,Amy Hunt,WA,Home Office,Technology,Telephones and Communication,T60,Small Box,56.00000000000001,2/2/11,4223.5599999999995,Small,Box
24193,3/14/09,Not Specified,45,9539.6,2.0,Delivery Truck,-163.63,200.98,55.96,Beth Fritzler,WA,Small Business,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,Jumbo Box,75.0,3/16/09,9044.1,Jumbo,Box
24193,3/14/09,Not Specified,24,109.86,2.0,Regular Air,-63.87,4.28,5.17,Beth Fritzler,WA,Small Business,Office Supplies,Paper,Xerox 1971,Small Box,40.0,3/15/09,102.72,Small,Box
24193,3/14/09,Not Specified,19,1426.5125,4.0,Regular Air,-175.18,85.99,0.99,Beth Fritzler,WA,Small Business,Technology,Telephones and Communication,Accessory4,Wrap Bag,85.0,3/16/09,1633.81,Wrap,Bag
24352,5/10/10,Critical,32,103.48,3.0,Regular Air,20.53,3.14,1.14,Toby Swindell,WA,Small Business,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",Wrap Bag,40.0,5/10/10,100.48,Wrap,Bag
24646,4/15/11,Not Specified,46,662.51,9.0,Regular Air,293.32,15.67,1.39,Trudy Brown,WA,Small Business,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,38.0,4/16/11,720.82,Small,Box
